epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,280.221,2.77936,2.44426,3.12353,0.82034,0.5275,0.63303,0.35836,2.39411,3.23355,2.99145,0.000554047,0.000554047,0.000554047
